,Modeltype,Scoretype,Datatype,Mean absolute error (mae),Mean squared error (mse),Standard Diviation (SD),Pearson correlation coefficient (r),90% Confidence interval,Coefficient of determination (r²),Spearman correlation coefficient,add. information,System
1237,SVR,Affinity Data Value,all,236.99122363360453,58121.950847240965,43.90878039315818,-0.252815,[-0.614 ~ 0.195],-37646.333419,-0.235294,GRADE,006-BACE1-D3R
1238,SVR,pKd pKi pIC50,all,17.639911152326267,312.6785630165886,0.7405093173592169,0.315244,[-0.129 ~ 0.654],-201.531297,0.4,GRADE,006-BACE1-D3R
1239,DecisionTree,delta G,all,23.940369264214667,671.1822118962998,9.807127747384163,-0.013021,[-0.438 ~ 0.416],-433.744879,0.01626,GRADE,006-BACE1-D3R
1240,DecisionTree,Affinity Data Value,all,9110.7553125,191839382.7489571,10432.126283248705,-0.164327,[-0.553 ~ 0.282],-124260129.639439,-0.13353,GRADE,006-BACE1-D3R
1241,DecisionTree,pKd pKi pIC50,all,18.356562500000003,340.64120206250004,1.0188749923322293,-0.432812,[-0.726 ~ -0.007],-219.643539,-0.44652,GRADE,006-BACE1-D3R
1242,RandomForest,delta G,all,19.475609714822404,381.8218984900293,1.7617153465725326,0.485382,[0.074 ~ 0.756],-246.317513,0.45,GRADE,006-BACE1-D3R
1243,RandomForest,Affinity Data Value,all,12026.131359125002,286734728.0276056,11920.00686104638,-0.686236,[-0.861 ~ -0.367],-185726695.223787,-0.755882,GRADE,006-BACE1-D3R
1244,RandomForest,pKd pKi pIC50,all,18.316675000000004,337.26405439250004,0.2813429488075901,-0.200908,[-0.578 ~ 0.247],-217.456059,-0.117647,GRADE,006-BACE1-D3R
1245,XGBoost,delta G,all,19.457911815643314,395.2388942565983,4.198575019836426,0.243762,[-0.205 ~ 0.608],-255.008104,0.214706,GRADE,006-BACE1-D3R
1246,XGBoost,Affinity Data Value,all,24370.63743066406,1321950211.3650868,35344.46875,0.422001,[-0.006 ~ 0.719],-856266859.376733,0.473529,GRADE,006-BACE1-D3R
1247,XGBoost,pKd pKi pIC50,all,18.155855212211605,331.8707559288898,0.8439493179321289,0.009739,[-0.419 ~ 0.435],-213.962657,0.026471,GRADE,006-BACE1-D3R
1248,linearRegression,delta G,ki,18.093242855639314,331.4177062693916,2.4844086803864234,0.59345,[0.223 ~ 0.814],-213.669203,0.585294,GRADE,006-BACE1-D3R
1249,linearRegression,Affinity Data Value,ki,42356.56571953581,2365026786.444583,26781.915112845705,0.765109,[0.502 ~ 0.899],-1531898888.780881,0.744118,GRADE,006-BACE1-D3R
1250,linearRegression,pKd pKi pIC50,ki,18.779139850663654,355.0865168594901,0.43031244010602276,-0.655918,[-0.846 ~ -0.318],-229.000203,-0.511765,GRADE,006-BACE1-D3R
1251,Ridge,delta G,ki,18.103069945467524,331.7643184153169,2.48540495768392,0.595486,[0.226 ~ 0.815],-213.893715,0.579412,GRADE,006-BACE1-D3R
1252,Ridge,Affinity Data Value,ki,39651.986913335655,2135293219.8120253,26339.768059252005,0.777427,[0.525 ~ 0.904],-1383093556.982131,0.791176,GRADE,006-BACE1-D3R
1253,Ridge,pKd pKi pIC50,ki,18.780560261592797,355.1500692697743,0.4324103984665991,-0.660546,[-0.848 ~ -0.325],-229.041368,-0.511765,GRADE,006-BACE1-D3R
1254,Lasso,delta G,ki,18.565756440672168,348.2016077893681,2.3699713091196157,0.619126,[0.261 ~ 0.827],-224.540641,0.588235,GRADE,006-BACE1-D3R
1255,Lasso,Affinity Data Value,ki,18495.005493552166,661353124.2362343,19221.3970065411,0.781296,[0.532 ~ 0.906],-428378283.160438,0.838235,GRADE,006-BACE1-D3R
1256,Lasso,pKd pKi pIC50,ki,18.82760623409844,356.9209305819799,0.4253868788647744,-0.678616,[-0.857 ~ -0.354],-230.188408,-0.561765,GRADE,006-BACE1-D3R
1257,ElasticNet,delta G,ki,18.209776839821224,335.52629581429096,2.4719905359120924,0.606263,[0.242 ~ 0.821],-216.33046,0.579412,GRADE,006-BACE1-D3R
1258,ElasticNet,Affinity Data Value,ki,8564.987618227391,133935232.83817428,11118.161645176391,0.786757,[0.542 ~ 0.909],-86753872.428973,0.708824,GRADE,006-BACE1-D3R
1259,ElasticNet,pKd pKi pIC50,ki,18.808101256456002,356.20115958582926,0.4316231903569339,-0.677172,[-0.857 ~ -0.352],-229.722191,-0.552941,GRADE,006-BACE1-D3R
1260,SVR,delta G,ki,16.02207386592797,264.198591321137,2.1506667643748605,-0.247455,[-0.61 ~ 0.201],-170.129364,-0.229412,GRADE,006-BACE1-D3R
1261,SVR,Affinity Data Value,ki,100.15324177205027,10512.308212328096,21.660385767204342,-0.202877,[-0.58 ~ 0.245],-6808.137796,-0.202941,GRADE,006-BACE1-D3R
1262,SVR,pKd pKi pIC50,ki,17.520164723137842,308.5753580859398,0.9647729593007351,0.356811,[-0.083 ~ 0.68],-198.873528,0.376471,GRADE,006-BACE1-D3R
1263,DecisionTree,delta G,ki,22.10417067347352,511.7596207551426,5.251777506323389,0.456656,[0.037 ~ 0.739],-330.482078,0.389879,GRADE,006-BACE1-D3R
1264,DecisionTree,Affinity Data Value,ki,321.01156249999997,156302.5686195625,230.66120142700635,-0.08376,[-0.493 ~ 0.356],-101240.86868,-0.108254,GRADE,006-BACE1-D3R
1265,DecisionTree,pKd pKi pIC50,ki,17.7196875,317.6121208125,1.3748634875415813,-0.055814,[-0.472 ~ 0.38],-204.726911,0.045592,GRADE,006-BACE1-D3R
1266,RandomForest,delta G,ki,20.70663817776182,430.8310169219436,1.285292778594044,0.353688,[-0.086 ~ 0.678],-278.062191,0.311765,GRADE,006-BACE1-D3R
1267,RandomForest,Affinity Data Value,ki,2882.1775693125,13631707.95735558,2307.3412955788535,-0.16307,[-0.552 ~ 0.284],-8829665.710491,-0.038235,GRADE,006-BACE1-D3R
1268,RandomForest,pKd pKi pIC50,ki,18.3333625,337.56017374500004,0.3912714754489525,0.256039,[-0.192 ~ 0.616],-217.647864,0.279412,GRADE,006-BACE1-D3R
1269,XGBoost,delta G,ki,20.146783556938175,420.7324093425589,3.61789870262146,-0.022966,[-0.446 ~ 0.408],-271.521019,0.002941,GRADE,006-BACE1-D3R
1270,XGBoost,Affinity Data Value,ki,50310.458948364256,17600377397.069504,124319.484375,-0.216331,[-0.589 ~ 0.232],-11400293115.691536,-0.026471,GRADE,006-BACE1-D3R
1271,XGBoost,pKd pKi pIC50,ki,18.376773599386212,339.30962644181983,0.5851747989654541,0.194243,[-0.254 ~ 0.574],-218.781037,0.152941,GRADE,006-BACE1-D3R
1272,linearRegression,delta G,kd,16.94252501170747,288.3697196814808,1.7616657591173732,0.759913,[0.493 ~ 0.896],-185.785729,0.729412,GRADE,006-BACE1-D3R
1273,linearRegression,Affinity Data Value,kd,20500.171453241837,702837818.7667227,25280.26475923798,0.47058,[0.055 ~ 0.747],-455249165.916777,0.420588,GRADE,006-BACE1-D3R
1274,linearRegression,pKd pKi pIC50,kd,18.155430503633397,332.0071694890378,0.39985902109773885,-0.688132,[-0.862 ~ -0.37],-214.051016,-0.670588,GRADE,006-BACE1-D3R
1275,Ridge,delta G,kd,16.957127529994445,288.82289392247515,1.8077264662346355,0.786464,[0.541 ~ 0.908],-186.079264,0.773529,GRADE,006-BACE1-D3R
1276,Ridge,Affinity Data Value,kd,20068.83176589176,649778776.5812757,24675.76524963874,0.47879,[0.065 ~ 0.752],-420881230.516385,0.414706,GRADE,006-BACE1-D3R
1277,Ridge,pKd pKi pIC50,kd,18.156795733940662,332.06400628244535,0.4006053674737857,-0.693545,[-0.865 ~ -0.379],-214.087831,-0.694118,GRADE,006-BACE1-D3R
1278,Lasso,delta G,kd,16.859902047639423,285.4591531569738,1.7559019528340025,0.784738,[0.538 ~ 0.908],-183.900468,0.770588,GRADE,006-BACE1-D3R
1279,Lasso,Affinity Data Value,kd,12401.278761024241,346614235.80479145,15202.55627648012,0.583445,[0.208 ~ 0.809],-224512451.059726,0.505882,GRADE,006-BACE1-D3R
1280,Lasso,pKd pKi pIC50,kd,18.16853185920491,332.5000726381594,0.3954808150747739,-0.716601,[-0.876 ~ -0.417],-214.370285,-0.694118,GRADE,006-BACE1-D3R
1281,ElasticNet,delta G,kd,16.93064550302795,287.9073405380608,1.7891186378438948,0.783669,[0.536 ~ 0.907],-185.486233,0.773529,GRADE,006-BACE1-D3R
1282,ElasticNet,Affinity Data Value,kd,11171.41484331754,160750977.82308716,9139.836286398557,0.745812,[0.468 ~ 0.89],-104123235.941675,0.594118,GRADE,006-BACE1-D3R
1283,ElasticNet,pKd pKi pIC50,kd,18.17113330985355,332.60015770399684,0.3968926793440753,-0.718544,[-0.877 ~ -0.421],-214.435113,-0.694118,GRADE,006-BACE1-D3R
1284,SVR,delta G,kd,14.966672898116526,229.6617871287719,1.834138460593748,-0.165114,[-0.553 ~ 0.282],-147.758838,-0.258824,GRADE,006-BACE1-D3R
1285,SVR,Affinity Data Value,kd,710.7505637847792,505446.0461321447,16.375079381771087,-0.245625,[-0.609 ~ 0.203],-327391.586567,-0.235294,GRADE,006-BACE1-D3R
1286,SVR,pKd pKi pIC50,kd,18.064612941306432,327.8716577735214,0.48428350591135483,0.196904,[-0.251 ~ 0.576],-211.372321,0.238235,GRADE,006-BACE1-D3R
1287,DecisionTree,delta G,kd,12.930212531108992,178.62193721386973,3.802362330789685,0.483677,[0.071 ~ 0.755],-114.698794,0.161817,GRADE,006-BACE1-D3R
1288,DecisionTree,Affinity Data Value,kd,1905.3790625000001,4795147.933819562,1078.5599600277214,-0.516901,[-0.773 ~ -0.115],-3105960.352428,-0.421384,GRADE,006-BACE1-D3R
1289,DecisionTree,pKd pKi pIC50,kd,19.0696875,365.21500581249995,0.5638923739287491,0.213947,[-0.234 ~ 0.587],-235.56073,0.371137,GRADE,006-BACE1-D3R
1290,RandomForest,delta G,kd,18.42991194021192,340.575025476877,1.3104973934189248,0.720954,[0.425 ~ 0.878],-219.600674,0.670588,GRADE,006-BACE1-D3R
1291,RandomForest,Affinity Data Value,kd,12122.55839925,242178301.35272172,9757.55332243428,-0.49616,[-0.762 ~ -0.088],-156866159.289448,-0.373529,GRADE,006-BACE1-D3R
1292,RandomForest,pKd pKi pIC50,kd,18.1196375,330.11338572625004,0.2187403612162148,-0.368709,[-0.687 ~ 0.069],-212.824356,-0.282353,GRADE,006-BACE1-D3R
1293,XGBoost,delta G,kd,20.962654557228092,464.4945218421424,5.505460739135742,0.496468,[0.088 ~ 0.762],-299.867054,0.55,GRADE,006-BACE1-D3R
1294,XGBoost,Affinity Data Value,kd,27245.005444946288,1237137241.3121896,32207.994140625,0.40206,[-0.03 ~ 0.708],-801330951.078471,0.423529,GRADE,006-BACE1-D3R
1295,XGBoost,pKd pKi pIC50,kd,17.751716378927227,317.785099325831,0.7267135381698608,-0.326538,[-0.661 ~ 0.117],-204.838954,-0.355882,GRADE,006-BACE1-D3R
1296,linearRegression,delta G,all,45.31966678532506,21930.508410438393,146.7643518459276,-0.138375,[-0.475 ~ 0.234],-5669.360738,0.163185,X-GRADE,002-HIV-PR
1297,linearRegression,Affinity Data Value,all,40203.70575699283,6980751686.812542,83425.48068460547,-0.043219,[-0.397 ~ 0.322],-1804945855.556055,0.271598,X-GRADE,002-HIV-PR
1298,linearRegression,pKd pKi pIC50,all,23.58850498207793,834.1168607527972,25.127219542176476,0.134263,[-0.238 ~ 0.472],-214.669578,-0.306606,X-GRADE,002-HIV-PR
1299,Ridge,delta G,all,14.295486310164204,213.00284749167258,2.7681975722169305,0.2653,[-0.105 ~ 0.571],-54.074099,0.256917,X-GRADE,002-HIV-PR
1300,Ridge,Affinity Data Value,all,29534.64718441168,1462887708.6624806,26734.06064927221,0.335535,[-0.028 ~ 0.621],-378244810.851024,0.319029,X-GRADE,002-HIV-PR
1301,Ridge,pKd pKi pIC50,all,20.04758474031202,407.11514383251085,0.6560022619454923,-0.353298,[-0.633 ~ 0.008],-104.263849,-0.359684,X-GRADE,002-HIV-PR
1302,Lasso,delta G,all,14.543169677479614,218.75286294448026,2.5957630428719023,0.328753,[-0.036 ~ 0.616],-55.560825,0.280632,X-GRADE,002-HIV-PR
1303,Lasso,Affinity Data Value,all,14984.873373090908,299944024.6875481,16831.66019399394,0.450919,[0.108 ~ 0.698],-77553642.052692,0.386787,X-GRADE,002-HIV-PR
1304,Lasso,pKd pKi pIC50,all,20.062000472121216,407.5055678605919,0.5403411950050276,-0.405672,[-0.668 ~ -0.053],-104.364797,-0.372106,X-GRADE,002-HIV-PR
1305,ElasticNet,delta G,all,13.959969324264359,202.1965783794035,2.4914068013779014,0.281535,[-0.088 ~ 0.583],-51.280026,0.247883,X-GRADE,002-HIV-PR
1306,ElasticNet,Affinity Data Value,all,10505.326043768035,164039670.05962402,8619.606817106653,0.019344,[-0.343 ~ 0.377],-42414159.547248,0.123659,X-GRADE,002-HIV-PR
1307,ElasticNet,pKd pKi pIC50,all,20.017964339721363,405.7407240720256,0.5491806026219931,-0.39474,[-0.661 ~ -0.04],-103.908479,-0.34952,X-GRADE,002-HIV-PR
1308,SVR,delta G,all,11.866085159726431,149.49204546477054,1.6269485725575474,-0.33966,[-0.624 ~ 0.024],-37.652721,-0.260305,X-GRADE,002-HIV-PR
1309,SVR,Affinity Data Value,all,265.06215208015215,70817.86567821198,22.812890372159227,-0.39704,[-0.663 ~ -0.043],-18309.694745,-0.340486,X-GRADE,002-HIV-PR
1310,SVR,pKd pKi pIC50,all,19.699579805517413,391.6772125136995,0.40077653709214844,0.269245,[-0.101 ~ 0.574],-100.272212,0.149633,X-GRADE,002-HIV-PR
1311,DecisionTree,delta G,all,13.763213410611852,242.06195033223287,10.093667585006509,-0.09408,[-0.44 ~ 0.276],-61.587632,-0.059729,X-GRADE,002-HIV-PR
1312,DecisionTree,Affinity Data Value,all,11758.318090909092,2110614544.6735024,44410.9336274024,-0.145816,[-0.481 ~ 0.226],-545721312.134811,-0.218334,X-GRADE,002-HIV-PR
1313,DecisionTree,pKd pKi pIC50,all,20.458545454545455,423.3419869090909,0.5401126680747972,-0.296846,[-0.594 ~ 0.071],-108.459468,-0.273192,X-GRADE,002-HIV-PR
1314,RandomForest,delta G,all,16.17206037325266,266.7757484869782,1.3488660776862802,0.084215,[-0.285 ~ 0.432],-67.977641,0.13834,X-GRADE,002-HIV-PR
1315,RandomForest,Affinity Data Value,all,17013.19917090909,302679610.1111452,3637.6067910175857,0.106444,[-0.264 ~ 0.45],-78260956.078043,0.069452,X-GRADE,002-HIV-PR
1316,RandomForest,pKd pKi pIC50,all,20.634109090909092,430.3078918199999,0.32641623126471214,-0.441881,[-0.692 ~ -0.097],-110.260575,-0.374365,X-GRADE,002-HIV-PR
1317,XGBoost,delta G,all,15.283044136740942,267.415357778509,5.182961463928223,-0.152717,[-0.486 ~ 0.22],-68.143018,-0.075099,X-GRADE,002-HIV-PR
1318,XGBoost,Affinity Data Value,all,70369.93905681817,9256969591.874395,75499.640625,0.057592,[-0.309 ~ 0.41],-2393485637.614403,0.067194,X-GRADE,002-HIV-PR
1319,XGBoost,pKd pKi pIC50,all,20.090398924914272,408.1393762983825,0.5738441944122314,-0.14106,[-0.477 ~ 0.231],-104.528675,-0.043478,X-GRADE,002-HIV-PR
1320,linearRegression,delta G,ki,11021.109825851321,2665012545.2756724,50439.8137014705,-0.142693,[-0.478 ~ 0.23],-689066673.632228,0.216262,X-GRADE,002-HIV-PR
1321,linearRegression,Affinity Data Value,ki,39856201.34704245,3.4899982507450176e+16,182524336.86227852,-0.142657,[-0.478 ~ 0.23],-9023752977734672.0,0.282891,X-GRADE,002-HIV-PR
1322,linearRegression,pKd pKi pIC50,ki,1863.901196235648,74873452.51149791,8458.424899057085,0.142676,[-0.23 ~ 0.478],-19359307.845203,-0.348391,X-GRADE,002-HIV-PR
1323,Ridge,delta G,ki,14.593243829340766,223.27713246201645,3.397226077302607,0.381255,[0.024 ~ 0.652],-56.730622,0.320158,X-GRADE,002-HIV-PR
1324,Ridge,Affinity Data Value,ki,26645.716481123854,1266907604.7107008,28704.77651673256,0.347438,[-0.015 ~ 0.629],-327572119.360875,0.304348,X-GRADE,002-HIV-PR
1325,Ridge,pKd pKi pIC50,ki,19.900358478419356,402.1061396768982,0.8415181949539694,-0.455047,[-0.701 ~ -0.113],-102.968719,-0.456804,X-GRADE,002-HIV-PR
1326,Lasso,delta G,ki,15.228559434702277,240.17102922303764,2.8975179389363084,0.351085,[-0.011 ~ 0.632],-61.098714,0.236589,X-GRADE,002-HIV-PR
1327,Lasso,Affinity Data Value,ki,8436.483136728757,101975729.53488974,10080.162946900544,0.533906,[0.215 ~ 0.75],-26366883.076538,0.54489,X-GRADE,002-HIV-PR
1328,Lasso,pKd pKi pIC50,ki,20.06528114825809,408.3292242629492,0.7262640148644318,-0.461635,[-0.705 ~ -0.121],-104.577762,-0.419537,X-GRADE,002-HIV-PR
1329,ElasticNet,delta G,ki,14.487941669762,218.2437062458006,2.9233124747921906,0.353979,[-0.007 ~ 0.634],-55.429177,0.26821,X-GRADE,002-HIV-PR
1330,ElasticNet,Affinity Data Value,ki,6600.90463270195,75100853.89165358,8388.07675246757,0.031993,[-0.332 ~ 0.388],-19418104.834023,0.080745,X-GRADE,002-HIV-PR
1331,ElasticNet,pKd pKi pIC50,ki,19.97170362942521,404.54522131291213,0.7138498497466552,-0.462695,[-0.705 ~ -0.123],-103.599369,-0.435347,X-GRADE,002-HIV-PR
1332,SVR,delta G,ki,14.255582024180484,211.92088250440185,1.6360357040667752,-0.334905,[-0.62 ~ 0.029],-53.794345,-0.322417,X-GRADE,002-HIV-PR
1333,SVR,Affinity Data Value,ki,102.15377272673881,10677.26924515524,14.673261480814077,-0.393389,[-0.66 ~ -0.038],-2759.718866,-0.39808,X-GRADE,002-HIV-PR
1334,SVR,pKd pKi pIC50,ki,20.09777589905181,407.6460731402918,0.27398851655385686,0.201512,[-0.171 ~ 0.524],-104.401126,0.114625,X-GRADE,002-HIV-PR
1335,DecisionTree,delta G,ki,20.558097909497885,472.26450640287345,10.271706885079748,-0.164116,[-0.495 ~ 0.209],-121.108893,0.024314,X-GRADE,002-HIV-PR
1336,DecisionTree,Affinity Data Value,ki,21012.33172727273,441518088.4845205,0.0,,[nan ~ nan],-114159086.754139,,X-GRADE,002-HIV-PR
1337,DecisionTree,pKd pKi pIC50,ki,18.930363636363637,370.26357054545457,2.215450488674616,-0.359096,[-0.637 ~ 0.002],-94.735492,-0.38052,X-GRADE,002-HIV-PR
1338,RandomForest,delta G,ki,17.754858614312898,321.5285077524044,1.5675898312579344,0.005093,[-0.356 ~ 0.365],-82.134535,0.032185,X-GRADE,002-HIV-PR
1339,RandomForest,Affinity Data Value,ki,58666.5857079091,5661253410.4330435,47111.67690812389,0.134771,[-0.237 ~ 0.472],-1463775870.784473,0.068323,X-GRADE,002-HIV-PR
1340,RandomForest,pKd pKi pIC50,ki,20.983736363636364,444.6007751036364,0.3477392883247843,-0.215752,[-0.535 ~ 0.157],-113.956148,-0.21965,X-GRADE,002-HIV-PR
1341,XGBoost,delta G,ki,15.567954555511475,271.60238089473637,4.627983093261719,-0.217294,[-0.536 ~ 0.155],-69.225617,-0.173348,X-GRADE,002-HIV-PR
1342,XGBoost,Affinity Data Value,ki,39732.425011186075,3219588483.965097,40508.51953125,0.108435,[-0.262 ~ 0.451],-832458042.870318,0.273857,X-GRADE,002-HIV-PR
1343,XGBoost,pKd pKi pIC50,ki,20.504862011475996,425.1139021763857,0.6536023020744324,-0.143837,[-0.479 ~ 0.228],-108.917615,-0.15528,X-GRADE,002-HIV-PR
1344,linearRegression,delta G,kd,451748.7365690604,4480987125099.306,2068255.8882334589,0.142484,[-0.23 ~ 0.478],-1158605764476.7837,0.293055,X-GRADE,002-HIV-PR
1345,linearRegression,Affinity Data Value,kd,50161184642.83347,5.525037606834045e+22,229660088057.70886,0.142484,[-0.23 ~ 0.478],-1.4285558609125885e+22,0.076228,X-GRADE,002-HIV-PR
1346,linearRegression,pKd pKi pIC50,kd,25341.335173823965,14082895908.086256,115943.76589910194,-0.142487,[-0.478 ~ 0.23],-3641279012.781529,-0.375494,X-GRADE,002-HIV-PR
1347,Ridge,delta G,kd,11.308769331581535,143.4981149561763,3.577508801635797,0.075068,[-0.293 ~ 0.424],-36.102928,0.214003,X-GRADE,002-HIV-PR
1348,Ridge,Affinity Data Value,kd,26690.573552560734,1181992948.875191,27939.915213238222,0.303745,[-0.064 ~ 0.599],-305616553.099905,0.279503,X-GRADE,002-HIV-PR
1349,Ridge,pKd pKi pIC50,kd,19.612489435691067,389.17893025566593,0.5756545253014926,-0.145855,[-0.481 ~ 0.226],-99.626255,-0.306606,X-GRADE,002-HIV-PR
1350,Lasso,delta G,kd,11.230993911286188,130.885511546165,1.9333166564755644,0.375451,[0.017 ~ 0.648],-32.841808,0.338227,X-GRADE,002-HIV-PR
1351,Lasso,Affinity Data Value,kd,12261.956941153067,205624651.2337372,13849.95966669959,0.451252,[0.108 ~ 0.698],-53166388.366241,0.403727,X-GRADE,002-HIV-PR
1352,Lasso,pKd pKi pIC50,kd,19.587937294776317,388.2171711333062,0.4361970269407684,-0.27514,[-0.578 ~ 0.095],-99.377582,-0.340486,X-GRADE,002-HIV-PR
1353,ElasticNet,delta G,kd,10.833535027981297,124.84585507217076,2.2610898776510773,0.168634,[-0.204 ~ 0.499],-31.280193,0.20271,X-GRADE,002-HIV-PR
1354,ElasticNet,Affinity Data Value,kd,18763.720281425314,424443659.35674953,8506.9451671456,0.049594,[-0.316 ~ 0.403],-109744315.75384,0.083004,X-GRADE,002-HIV-PR
1355,ElasticNet,pKd pKi pIC50,kd,19.558345111808052,387.01315962469465,0.4861952192129165,-0.198891,[-0.522 ~ 0.174],-99.066272,-0.270469,X-GRADE,002-HIV-PR
1356,SVR,delta G,kd,9.71073130836956,101.34422512747186,1.2953610734197265,-0.294487,[-0.592 ~ 0.074],-25.203602,-0.331451,X-GRADE,002-HIV-PR
1357,SVR,Affinity Data Value,kd,738.7306877482911,545789.8205070425,7.295678139530045,-0.337927,[-0.623 ~ 0.026],-141118.627122,-0.250141,X-GRADE,002-HIV-PR
1358,SVR,pKd pKi pIC50,kd,19.19989938071413,372.42959841615817,0.4108628168115821,0.150317,[-0.222 ~ 0.484],-95.295541,-0.200452,X-GRADE,002-HIV-PR
1359,DecisionTree,delta G,kd,15.89704403377582,286.3991810370582,6.091532751541709,0.304314,[-0.063 ~ 0.599],-73.051483,0.350642,X-GRADE,002-HIV-PR
1360,DecisionTree,Affinity Data Value,kd,12665.513545454549,2124629082.4199746,44319.227346641615,-0.114346,[-0.456 ~ 0.257],-549344916.435882,-0.098464,X-GRADE,002-HIV-PR
1361,DecisionTree,pKd pKi pIC50,kd,19.466272727272727,386.7601741818182,1.2923647362761987,-0.449843,[-0.697 ~ -0.107],-99.00086,-0.376437,X-GRADE,002-HIV-PR
1362,RandomForest,delta G,kd,14.909825305694586,227.04883063407908,1.6457716585763236,0.282734,[-0.086 ~ 0.584],-57.705833,0.137211,X-GRADE,002-HIV-PR
1363,RandomForest,Affinity Data Value,kd,28665.49809786364,1289410908.4485924,21625.547503435086,-0.421107,[-0.679 ~ -0.072],-333390582.280457,-0.630717,X-GRADE,002-HIV-PR
1364,RandomForest,pKd pKi pIC50,kd,20.140768181818185,410.37643740772734,0.40800603455774775,-0.431123,[-0.685 ~ -0.084],-105.10709,-0.28515,X-GRADE,002-HIV-PR
1365,XGBoost,delta G,kd,15.254912391662598,249.89756305894815,4.019944190979004,0.179764,[-0.193 ~ 0.507],-63.613611,0.104461,X-GRADE,002-HIV-PR
1366,XGBoost,Affinity Data Value,kd,42358.95773366477,3406341323.9639544,51771.40234375,-0.288714,[-0.588 ~ 0.08],-880744929.423352,-0.124788,X-GRADE,002-HIV-PR
1367,XGBoost,pKd pKi pIC50,kd,19.821827049602163,397.6152676217398,0.6282951235771179,-0.181334,[-0.509 ~ 0.192],-101.807557,-0.131564,X-GRADE,002-HIV-PR
1368,linearRegression,delta G,all,17.54472564502112,316.40574817523543,2.319395205072037,0.072217,[-0.296 ~ 0.422],-80.809993,-0.003953,GRADE,002-HIV-PR
1369,linearRegression,Affinity Data Value,all,20234.47403679384,552576182.5650126,22445.079700150818,0.435956,[0.09 ~ 0.688],-142874310.520983,0.455675,GRADE,002-HIV-PR
1370,linearRegression,pKd pKi pIC50,all,20.871954660268987,439.83374416073116,0.5186653042491316,-0.02876,[-0.385 ~ 0.335],-112.723583,0.069452,GRADE,002-HIV-PR
1371,Ridge,delta G,all,17.394583580352844,310.76568205045436,2.2460878407010005,0.081311,[-0.288 ~ 0.429],-79.351695,0.063806,GRADE,002-HIV-PR
1372,Ridge,Affinity Data Value,all,19786.136634954015,525994446.6466661,21995.478104156944,0.436394,[0.09 ~ 0.689],-136001326.599133,0.457933,GRADE,002-HIV-PR
1373,Ridge,pKd pKi pIC50,all,20.867224912367966,439.6363837726891,0.5161895236023558,-0.030187,[-0.386 ~ 0.334],-112.672553,0.069452,GRADE,002-HIV-PR
